"srch_destination","user_location_region","month","srch_count","is_booking","user_location_latitude","user_location_longitude","latitude","longitude"
"ALBANIA","ON",2,1,0,43.780205,-79.403755,41.320385,19.816805
"ALBANIA","IL",7,0,1,41.79871,-88.07561,41.320385,19.816805
"ALBANIA","WA",11,3,0,47.58599,-122.291,41.320385,19.816805
"ALBANIA","ON",9,1,1,43.780205,-79.403755,41.320385,19.816805
"ALBANIA","NY",8,0,1,41.77887,-73.9937,41.320385,19.816805
"ALBANIA","WA",11,1,1,47.58599,-122.291,41.320385,19.816805
"ALBANIA","CA",5,2,0,35.53463,-119.6392,41.320385,19.816805
"ALBANIA","ON",2,0,1,43.780205,-79.403755,41.320385,19.816805
"ALBANIA","WA",12,4,0,47.58599,-122.291,41.320385,19.816805
"ALBANIA","ON",3,4,0,43.780205,-79.403755,41.320385,19.816805
"ALBANIA","TX",3,3,0,30.412685,-97.174425,41.320385,19.816805
"ALBANIA","TX",12,3,0,30.412685,-97.174425,41.320385,19.816805
"ALBANIA","ON",6,0,1,43.780205,-79.403755,41.320385,19.816805
"ALBANIA","ON",11,1,0,43.780205,-79.403755,41.320385,19.816805
"ALBANIA","CA",4,1,0,35.53463,-119.6392,41.320385,19.816805
"ALBANIA","CA",6,10,0,35.53463,-119.6392,41.320385,19.816805
"ALBANIA","NY",9,1,1,41.77887,-73.9937,41.320385,19.816805
"ALBANIA","TX",10,0,1,30.412685,-97.174425,41.320385,19.816805
"ALBANIA","CA",10,1,1,35.53463,-119.6392,41.320385,19.816805
"ALBANIA","CA",5,0,1,35.53463,-119.6392,41.320385,19.816805
"ALBANIA","NY",10,8,0,41.77887,-73.9937,41.320385,19.816805
"ALGERIA","NY",8,5,0,41.77887,-73.9937,36.53573,3.084091
"ALGERIA","CA",7,1,0,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","BC",1,3,0,49.33274,-122.9533,36.53573,3.084091
"ALGERIA","IL",6,3,0,41.79871,-88.07561,36.53573,3.084091
"ALGERIA","NY",10,2,0,41.77887,-73.9937,36.53573,3.084091
"ALGERIA","NY",10,0,1,41.77887,-73.9937,36.53573,3.084091
"ALGERIA","NY",8,1,1,41.77887,-73.9937,36.53573,3.084091
"ALGERIA","CA",3,0,1,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","NY",5,1,0,41.77887,-73.9937,36.53573,3.084091
"ALGERIA","FL",7,2,0,27.881775,-81.54888,36.53573,3.084091
"ALGERIA","NJ",1,2,1,40.495165,-74.40379,36.53573,3.084091
"ALGERIA","CA",7,0,1,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","ON",8,8,0,43.780205,-79.403755,36.53573,3.084091
"ALGERIA","NJ",1,4,0,40.495165,-74.40379,36.53573,3.084091
"ALGERIA","IL",10,4,0,41.79871,-88.07561,36.53573,3.084091
"ALGERIA","CA",8,0,1,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","CA",2,2,0,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","CA",8,2,0,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","CA",10,1,0,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","IL",10,0,1,41.79871,-88.07561,36.53573,3.084091
"ALGERIA","CA",3,1,0,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","NY",5,0,1,41.77887,-73.9937,36.53573,3.084091
"ALGERIA","CA",11,0,1,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","FL",7,0,1,27.881775,-81.54888,36.53573,3.084091
"ALGERIA","CA",11,2,0,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","IL",6,1,1,41.79871,-88.07561,36.53573,3.084091
"ALGERIA","CA",2,1,1,35.53463,-119.6392,36.53573,3.084091
"ALGERIA","BC",1,0,1,49.33274,-122.9533,36.53573,3.084091
"ALGERIA","ON",8,0,1,43.780205,-79.403755,36.53573,3.084091
"ALGERIA","CA",10,0,1,35.53463,-119.6392,36.53573,3.084091
"AMERICAN SAMOA","IL",8,0,1,41.79871,-88.07561,-14.27515,-170.69205
"AMERICAN SAMOA","CA",10,1,1,35.53463,-119.6392,-14.27515,-170.69205
"AMERICAN SAMOA","IL",8,1,0,41.79871,-88.07561,-14.27515,-170.69205
"AMERICAN SAMOA","CA",10,7,0,35.53463,-119.6392,-14.27515,-170.69205
"ANDORRA","CA",9,2,0,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","CA",7,0,1,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","ON",7,7,0,43.780205,-79.403755,42.54556,1.576427
"ANDORRA","ON",10,0,1,43.780205,-79.403755,42.54556,1.576427
"ANDORRA","CA",3,2,0,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","NY",11,1,0,41.77887,-73.9937,42.54556,1.576427
"ANDORRA","NY",4,2,0,41.77887,-73.9937,42.54556,1.576427
"ANDORRA","CA",3,0,1,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","FL",3,2,1,27.881775,-81.54888,42.54556,1.576427
"ANDORRA","CA",4,0,1,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","FL",3,5,0,27.881775,-81.54888,42.54556,1.576427
"ANDORRA","NY",4,0,1,41.77887,-73.9937,42.54556,1.576427
"ANDORRA","NY",11,0,1,41.77887,-73.9937,42.54556,1.576427
"ANDORRA","FL",10,3,0,27.881775,-81.54888,42.54556,1.576427
"ANDORRA","FL",12,1,1,27.881775,-81.54888,42.54556,1.576427
"ANDORRA","ON",7,0,1,43.780205,-79.403755,42.54556,1.576427
"ANDORRA","CA",10,1,0,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","CA",1,0,1,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","FL",10,1,1,27.881775,-81.54888,42.54556,1.576427
"ANDORRA","WA",12,1,0,47.58599,-122.291,42.54556,1.576427
"ANDORRA","ON",10,7,0,43.780205,-79.403755,42.54556,1.576427
"ANDORRA","ON",9,0,1,43.780205,-79.403755,42.54556,1.576427
"ANDORRA","CA",4,2,0,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","FL",8,3,0,27.881775,-81.54888,42.54556,1.576427
"ANDORRA","CA",7,1,0,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","ON",9,3,0,43.780205,-79.403755,42.54556,1.576427
"ANDORRA","FL",12,12,0,27.881775,-81.54888,42.54556,1.576427
"ANDORRA","CA",10,0,1,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","CA",1,1,0,35.53463,-119.6392,42.54556,1.576427
"ANDORRA","FL",8,0,1,27.881775,-81.54888,42.54556,1.576427
"ANDORRA","WA",12,0,1,47.58599,-122.291,42.54556,1.576427
"ANDORRA","CA",9,0,1,35.53463,-119.6392,42.54556,1.576427
"ANGOLA","FL",4,0,1,27.881775,-81.54888,-8.8959115,13.335895
"ANGOLA","NJ",11,1,0,40.495165,-74.40379,-8.8959115,13.335895
"ANGOLA","FL",1,5,0,27.881775,-81.54888,-8.8959115,13.335895
"ANGOLA","BC",9,0,1,49.33274,-122.9533,-8.8959115,13.335895
"ANGOLA","NJ",11,0,1,40.495165,-74.40379,-8.8959115,13.335895
"ANGOLA","BC",9,1,0,49.33274,-122.9533,-8.8959115,13.335895
"ANGOLA","FL",1,0,1,27.881775,-81.54888,-8.8959115,13.335895
"ANGOLA","FL",4,3,0,27.881775,-81.54888,-8.8959115,13.335895
"ANGUILLA","NY",2,1,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","TX",1,6,0,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","NY",5,19,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","PA",2,1,1,40.34667,-76.31094,18.18235,-63.11384
"ANGUILLA","CA",4,1,1,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","PA",8,2,0,40.34667,-76.31094,18.18235,-63.11384
"ANGUILLA","NY",7,1,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","NJ",9,0,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","ON",2,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","TX",2,0,1,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","IL",1,2,0,41.79871,-88.07561,18.18235,-63.11384
"ANGUILLA","ON",7,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NJ",6,0,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","CA",3,0,1,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","TX",8,0,1,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","FL",4,0,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","IL",2,1,0,41.79871,-88.07561,18.18235,-63.11384
"ANGUILLA","TX",3,4,0,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","NY",11,0,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","IL",4,0,1,41.79871,-88.07561,18.18235,-63.11384
"ANGUILLA","NY",8,7,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","TX",7,0,1,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","WA",10,1,0,47.58599,-122.291,18.18235,-63.11384
"ANGUILLA","NY",6,17,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","ON",10,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NJ",7,0,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","NJ",8,4,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","FL",8,0,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","NY",5,1,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","NJ",5,0,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","BC",4,1,0,49.33274,-122.9533,18.18235,-63.11384
"ANGUILLA","WA",8,3,0,47.58599,-122.291,18.18235,-63.11384
"ANGUILLA","PA",2,7,0,40.34667,-76.31094,18.18235,-63.11384
"ANGUILLA","NY",3,15,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","WA",2,1,1,47.58599,-122.291,18.18235,-63.11384
"ANGUILLA","FL",9,0,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","TX",5,1,0,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","ON",5,1,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","TX",5,0,1,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","NY",7,17,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","TX",9,0,1,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","FL",3,6,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","ON",4,2,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","ON",12,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NY",1,2,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","ON",5,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NY",10,12,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","NJ",1,10,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","NJ",12,0,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","ON",8,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","ON",8,4,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NJ",1,0,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","CA",1,0,1,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","PA",1,0,1,40.34667,-76.31094,18.18235,-63.11384
"ANGUILLA","PA",7,0,1,40.34667,-76.31094,18.18235,-63.11384
"ANGUILLA","CA",12,0,1,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","NJ",3,1,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","NY",8,0,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","ON",2,2,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NJ",11,8,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","PA",8,0,1,40.34667,-76.31094,18.18235,-63.11384
"ANGUILLA","NY",1,47,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","WA",2,3,0,47.58599,-122.291,18.18235,-63.11384
"ANGUILLA","NY",3,0,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","TX",11,0,1,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","ON",9,5,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NY",6,0,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","FL",5,0,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","FL",10,5,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","PA",4,0,1,40.34667,-76.31094,18.18235,-63.11384
"ANGUILLA","TX",8,2,0,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","NY",4,3,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","FL",1,0,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","FL",6,14,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","FL",4,4,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","NJ",4,0,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","TX",2,9,0,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","FL",6,0,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","FL",7,14,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","CA",2,13,0,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","PA",7,5,0,40.34667,-76.31094,18.18235,-63.11384
"ANGUILLA","CA",10,16,0,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","CA",5,0,1,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","ON",12,9,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","PA",1,14,0,40.34667,-76.31094,18.18235,-63.11384
"ANGUILLA","IL",1,0,1,41.79871,-88.07561,18.18235,-63.11384
"ANGUILLA","CA",6,0,1,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","NJ",6,6,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","ON",7,23,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","CA",3,4,0,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","NJ",11,0,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","FL",2,1,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","CA",5,6,0,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","NJ",12,2,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","CA",7,3,0,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","IL",5,1,1,41.79871,-88.07561,18.18235,-63.11384
"ANGUILLA","NJ",10,0,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","FL",7,0,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","WA",10,0,1,47.58599,-122.291,18.18235,-63.11384
"ANGUILLA","NY",12,1,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","ON",10,2,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NY",2,35,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","NJ",9,1,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","NY",11,9,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","TX",4,2,0,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","CA",7,0,1,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","FL",2,7,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","FL",9,7,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","FL",12,0,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","NJ",8,0,1,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","NY",10,1,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","TX",7,2,0,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","PA",4,1,0,40.34667,-76.31094,18.18235,-63.11384
"ANGUILLA","CA",6,1,0,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","ON",1,17,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","FL",12,4,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","ON",3,1,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NJ",10,4,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","FL",1,11,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","CA",10,0,1,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","NJ",3,24,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","FL",5,5,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","CA",12,2,0,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","TX",6,1,0,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","CA",4,33,0,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","TX",6,0,1,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","FL",10,0,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","IL",4,3,0,41.79871,-88.07561,18.18235,-63.11384
"ANGUILLA","NJ",7,4,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","NY",12,33,0,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","NJ",5,1,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","ON",4,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","FL",3,0,1,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","BC",4,0,1,49.33274,-122.9533,18.18235,-63.11384
"ANGUILLA","FL",8,1,0,27.881775,-81.54888,18.18235,-63.11384
"ANGUILLA","CA",2,0,1,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","ON",1,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NY",9,0,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","TX",11,8,0,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","IL",5,22,0,41.79871,-88.07561,18.18235,-63.11384
"ANGUILLA","CA",1,2,0,35.53463,-119.6392,18.18235,-63.11384
"ANGUILLA","NY",4,0,1,41.77887,-73.9937,18.18235,-63.11384
"ANGUILLA","TX",1,0,1,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","ON",11,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","ON",11,4,0,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","IL",2,0,1,41.79871,-88.07561,18.18235,-63.11384
"ANGUILLA","NJ",4,10,0,40.495165,-74.40379,18.18235,-63.11384
"ANGUILLA","TX",4,0,1,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","ON",9,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","TX",9,3,0,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","TX",3,0,1,30.412685,-97.174425,18.18235,-63.11384
"ANGUILLA","WA",8,0,1,47.58599,-122.291,18.18235,-63.11384
"ANGUILLA","ON",3,0,1,43.780205,-79.403755,18.18235,-63.11384
"ANGUILLA","NY",9,33,0,41.77887,-73.9937,18.18235,-63.11384
"ANTIGUA AND BARBUDA","CA",8,0,1,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","IL",3,0,1,41.79871,-88.07561,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",12,5,0,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","FL",6,0,1,27.881775,-81.54888,17.08959,-61.79118
"ANTIGUA AND BARBUDA","FL",10,0,1,27.881775,-81.54888,17.08959,-61.79118
"ANTIGUA AND BARBUDA","ON",7,56,0,43.780205,-79.403755,17.08959,-61.79118
"ANTIGUA AND BARBUDA","ON",9,30,0,43.780205,-79.403755,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",12,7,1,41.77887,-73.9937,17.08959,-61.79118
"ANTIGUA AND BARBUDA","CA",11,0,1,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","TX",9,18,0,30.412685,-97.174425,17.08959,-61.79118
"ANTIGUA AND BARBUDA","FL",3,1,1,27.881775,-81.54888,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",5,13,0,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","IL",2,0,1,41.79871,-88.07561,17.08959,-61.79118
"ANTIGUA AND BARBUDA","TX",11,0,1,30.412685,-97.174425,17.08959,-61.79118
"ANTIGUA AND BARBUDA","PA",1,0,1,40.34667,-76.31094,17.08959,-61.79118
"ANTIGUA AND BARBUDA","ON",4,19,0,43.780205,-79.403755,17.08959,-61.79118
"ANTIGUA AND BARBUDA","CA",5,28,0,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","PA",2,23,0,40.34667,-76.31094,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",7,2,1,41.77887,-73.9937,17.08959,-61.79118
"ANTIGUA AND BARBUDA","FL",5,20,0,27.881775,-81.54888,17.08959,-61.79118
"ANTIGUA AND BARBUDA","PA",5,18,0,40.34667,-76.31094,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NJ",9,32,0,40.495165,-74.40379,17.08959,-61.79118
"ANTIGUA AND BARBUDA","BC",2,0,1,49.33274,-122.9533,17.08959,-61.79118
"ANTIGUA AND BARBUDA","CA",11,24,0,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","TX",5,42,0,30.412685,-97.174425,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",7,12,0,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",7,171,0,41.77887,-73.9937,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NJ",7,33,0,40.495165,-74.40379,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",12,182,0,41.77887,-73.9937,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",1,0,1,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",10,120,0,41.77887,-73.9937,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",10,6,0,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",8,7,0,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",10,0,1,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","PA",7,26,0,40.34667,-76.31094,17.08959,-61.79118
"ANTIGUA AND BARBUDA","PA",10,0,1,40.34667,-76.31094,17.08959,-61.79118
"ANTIGUA AND BARBUDA","IL",6,1,1,41.79871,-88.07561,17.08959,-61.79118
"ANTIGUA AND BARBUDA","BC",4,17,0,49.33274,-122.9533,17.08959,-61.79118
"ANTIGUA AND BARBUDA","CA",8,30,0,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","PA",12,33,0,40.34667,-76.31094,17.08959,-61.79118
"ANTIGUA AND BARBUDA","IL",3,3,0,41.79871,-88.07561,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",11,99,0,41.77887,-73.9937,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",3,5,1,41.77887,-73.9937,17.08959,-61.79118
"ANTIGUA AND BARBUDA","TX",11,12,0,30.412685,-97.174425,17.08959,-61.79118
"ANTIGUA AND BARBUDA","CA",1,21,0,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NJ",2,1,1,40.495165,-74.40379,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NJ",4,1,1,40.495165,-74.40379,17.08959,-61.79118
"ANTIGUA AND BARBUDA","BC",8,8,0,49.33274,-122.9533,17.08959,-61.79118
"ANTIGUA AND BARBUDA","CA",6,1,1,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",11,0,1,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NJ",5,1,1,40.495165,-74.40379,17.08959,-61.79118
"ANTIGUA AND BARBUDA","BC",7,0,1,49.33274,-122.9533,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NJ",3,61,0,40.495165,-74.40379,17.08959,-61.79118
"ANTIGUA AND BARBUDA","CA",5,1,1,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","PA",11,0,1,40.34667,-76.31094,17.08959,-61.79118
"ANTIGUA AND BARBUDA","IL",4,15,0,41.79871,-88.07561,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",4,0,1,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","CA",2,14,0,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","ON",10,46,0,43.780205,-79.403755,17.08959,-61.79118
"ANTIGUA AND BARBUDA","TX",10,25,0,30.412685,-97.174425,17.08959,-61.79118
"ANTIGUA AND BARBUDA","ON",12,5,1,43.780205,-79.403755,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",4,100,0,41.77887,-73.9937,17.08959,-61.79118
"ANTIGUA AND BARBUDA","PA",10,23,0,40.34667,-76.31094,17.08959,-61.79118
"ANTIGUA AND BARBUDA","IL",9,8,0,41.79871,-88.07561,17.08959,-61.79118
"ANTIGUA AND BARBUDA","BC",11,0,1,49.33274,-122.9533,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",8,4,1,41.77887,-73.9937,17.08959,-61.79118
"ANTIGUA AND BARBUDA","FL",11,19,0,27.881775,-81.54888,17.08959,-61.79118
"ANTIGUA AND BARBUDA","CA",6,10,0,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","FL",12,14,0,27.881775,-81.54888,17.08959,-61.79118
"ANTIGUA AND BARBUDA","TX",7,0,1,30.412685,-97.174425,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",1,106,0,41.77887,-73.9937,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NJ",8,74,0,40.495165,-74.40379,17.08959,-61.79118
"ANTIGUA AND BARBUDA","PA",7,0,1,40.34667,-76.31094,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NJ",7,3,1,40.495165,-74.40379,17.08959,-61.79118
"ANTIGUA AND BARBUDA","TX",12,20,0,30.412685,-97.174425,17.08959,-61.79118
"ANTIGUA AND BARBUDA","FL",8,18,0,27.881775,-81.54888,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NJ",10,0,1,40.495165,-74.40379,17.08959,-61.79118
"ANTIGUA AND BARBUDA","TX",10,1,1,30.412685,-97.174425,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NJ",8,1,1,40.495165,-74.40379,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",9,0,1,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","CA",7,0,1,35.53463,-119.6392,17.08959,-61.79118
"ANTIGUA AND BARBUDA","FL",6,29,0,27.881775,-81.54888,17.08959,-61.79118
"ANTIGUA AND BARBUDA","TX",9,1,1,30.412685,-97.174425,17.08959,-61.79118
"ANTIGUA AND BARBUDA","WA",9,4,0,47.58599,-122.291,17.08959,-61.79118
"ANTIGUA AND BARBUDA","NY",1,0,1,41.77887,-73.9937,17.08959,-61.79118
